MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
4a:1a:15:79:5c:62,,Misc,2025-04-07 13:25:33,,7936,-78,58.14520651511718,7.989765284466536,36.47523401419454,48,,76,BLE
4f:1e:70:e8:41:3d,,Misc,2025-04-07 13:25:33,,,-78,58.14520651511718,7.989765284466536,36.47523401419454,48,,76,BLE
7f:f9:cc:a6:fc:af,,Misc,2025-04-07 13:25:33,,,-78,58.14520651511718,7.989765284466536,36.47523401419454,48,,,BLE
12:d7:9f:d6:57:69,,Misc,2025-04-07 13:25:33,,,-82,58.14520651511718,7.989765284466536,36.47523401419454,48,,6,BLE
6b:cd:99:25:dd:4d,,Misc,2025-04-07 13:25:33,,,-79,58.14520651511718,7.989765284466536,36.47523401419454,48,,76,BLE
40:fc:8f:71:95:5b,,Uncategorized;10,2025-04-07 13:25:33,,7936,-64,58.14520651511718,7.989765284466536,36.47523401419454,48,,,BLE
4b:09:40:21:eb:72,,Uncategorized;10,2025-04-07 13:25:33,,7936,-63,58.14520651511718,7.989765284466536,36.47523401419454,48,,76,BLE
00:15:f3:2c:cc:ee,,Uncategorized;10,2025-04-07 13:25:33,,7936,-69,58.14520651511718,7.989765284466536,36.47523401419454,48,,,BLE
52:14:74:6d:db:cb,,Uncategorized;10,2025-04-07 13:25:33,,7936,-67,58.14520651511718,7.989765284466536,36.47523401419454,48,,,BLE
68:c0:16:0f:ec:cc,,Uncategorized;10,2025-04-07 13:25:34,,7936,-73,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BLE
76:bb:86:6a:6b:59,,Misc,2025-04-07 13:25:34,,7936,-79,58.14520312379997,7.989758274646869,37.91049348743394,16,,76,BLE
71:c4:5b:c0:69:72,,Uncategorized;10,2025-04-07 13:25:34,,7936,-81,58.14520312379997,7.989758274646869,37.91049348743394,16,,76,BLE
c9:f3:51:e5:00:b2,,Misc,2025-04-07 13:25:34,,,-64,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BLE
52:14:74:6d:db:cb,,Uncategorized;10,2025-04-07 13:25:34,,7936,-60,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BLE
4a:c9:80:0d:84:83,,Uncategorized;10,2025-04-07 13:25:34,,7936,-63,58.14520312379997,7.989758274646869,37.91049348743394,16,,76,BLE
e6:33:1f:c0:d1:03,,Misc,2025-04-07 13:25:34,,,-63,58.14520312379997,7.989758274646869,37.91049348743394,16,,76,BLE
17:44:0c:aa:5f:df,,Misc,2025-04-07 13:25:34,,7936,-70,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BLE
9f:da:07:37:57:20,JLab GO Sport+-BLE,Uncategorized;10,2025-04-07 13:25:34,,7936,-80,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BT
6f:cf:98:35:d9:e5,,Uncategorized;10,2025-04-07 13:25:34,,7936,-77,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BT
48:7d:d2:c1:7a:57,,Uncategorized;10,2025-04-07 13:25:34,,7936,-80,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BT
d0:17:c0:0e:cb:6a,"E1AA0000          ",Uncategorized;10,2025-04-07 13:25:34,,7936,-83,58.14520312379997,7.989758274646869,37.91049348743394,16,,,BT
4a:1a:15:79:5c:62,,Misc,2025-04-07 13:25:34,,7936,-72,58.14520312379997,7.989758274646869,37.91049348743394,16,,76,BLE
2c:1a:05:21:b5:2f,clbedrift,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-07 13:25:35,140,5700,-90,58.14519928251209,7.989750471447109,38.371447233833166,16,,,WIFI
ce:e6:c3:ab:e6:cb,LE_WH-1000XM4,Uncategorized,2025-04-07 13:25:35,,7936,-80,58.14519928251209,7.989750471447109,38.371447233833166,16,,,BLE
9f:da:07:37:57:20,JLab GO Sport+-BLE,Uncategorized;10,2025-04-07 13:25:35,,7936,-80,58.14519928251209,7.989750471447109,38.371447233833166,16,,1494,BT
6f:cf:98:35:d9:e5,,Uncategorized;10,2025-04-07 13:25:35,,7936,-77,58.14519928251209,7.989750471447109,38.371447233833166,16,,76,BT
71:2f:b6:c3:fe:23,,Misc,2025-04-07 13:25:35,,,-73,58.14519928251209,7.989750471447109,38.371447233833166,16,,,BLE
e7:f7:d8:06:aa:49,,Misc,2025-04-07 13:25:35,,,-63,58.14519928251209,7.989750471447109,38.371447233833166,16,,76,BLE
42:ed:75:63:5c:f2,,Misc,2025-04-07 13:25:35,,,-83,58.14519928251209,7.989750471447109,38.371447233833166,16,,76,BLE
a4:c1:38:b9:ad:24,,Misc,2025-04-07 13:25:35,,,-81,58.14519928251209,7.989750471447109,38.371447233833166,16,,89,BLE
7e:f4:e4:06:36:be,,Uncategorized;10,2025-04-07 13:25:36,,7936,-74,58.14519605176615,7.989742649645517,37.94503656544477,16,,,BT
52:7a:45:d1:b8:14,,Uncategorized;10,2025-04-07 13:25:37,,7936,-37,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BLE
5f:fa:9f:1a:2a:50,,Misc,2025-04-07 13:25:37,,,-79,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BLE
6f:c2:18:d5:9d:27,,Misc,2025-04-07 13:25:37,,,-70,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BLE
79:8c:a1:f4:e2:e4,,Misc,2025-04-07 13:25:37,,,-74,58.1451939614826,7.989733660907266,36.328735128989315,12,,6,BLE
60:84:46:93:f6:d0,,Misc,2025-04-07 13:25:37,,,-81,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BLE
5b:1a:a7:c1:14:95,,Misc,2025-04-07 13:25:37,,,-74,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BLE
74:e3:6d:c1:b7:fc,,Misc,2025-04-07 13:25:37,,7936,-61,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BLE
4f:73:a2:5f:8b:c2,,Uncategorized;10,2025-04-07 13:25:37,,7936,-69,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BT
48:7d:d2:c1:7a:57,,Uncategorized;10,2025-04-07 13:25:37,,7936,-79,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BT
41:05:49:b4:e6:fa,,Misc,2025-04-07 13:25:37,,7936,-39,58.1451939614826,7.989733660907266,36.328735128989315,12,,76,BLE
c9:f3:51:e5:00:b2,,Misc,2025-04-07 13:25:37,,,-32,58.1451939614826,7.989733660907266,36.328735128989315,12,,,BLE
2d:f6:1d:9e:46:8f,,Uncategorized;10,2025-04-07 13:25:37,,7936,-46,58.1451939614826,7.989733660907266,36.328735128989315,12,,,BLE
eb:f5:3e:bf:0b:44,,Misc,2025-04-07 13:25:38,,,-80,58.145189448919254,7.9897202680381065,36.41542853834329,8,,76,BLE
5f:b4:26:98:68:22,,Uncategorized;10,2025-04-07 13:25:38,,7936,-73,58.145189448919254,7.9897202680381065,36.41542853834329,8,,76,BT
06:a8:d7:f8:4f:c7,,Uncategorized;10,2025-04-07 13:25:38,,7936,-62,58.145189448919254,7.9897202680381065,36.41542853834329,8,,76,BLE
7e:88:85:34:81:44,,Misc,2025-04-07 13:25:38,,,-73,58.145189448919254,7.9897202680381065,36.41542853834329,8,,76,BLE
67:d4:f9:8b:61:41,,Misc,2025-04-07 13:25:38,,,-82,58.145189448919254,7.9897202680381065,36.41542853834329,8,,,BLE
4d:8a:e7:d2:e8:8a,,Misc,2025-04-07 13:25:38,,,-79,58.145189448919254,7.9897202680381065,36.41542853834329,8,,,BLE
67:5a:d2:18:ab:df,,Uncategorized;10,2025-04-07 13:25:38,,7936,-69,58.145189448919254,7.9897202680381065,36.41542853834329,8,,76,BT
6d:ad:28:45:90:a8,,Misc,2025-04-07 13:25:38,,7936,-69,58.145189448919254,7.9897202680381065,36.41542853834329,8,,76,BLE
68:f0:19:0d:42:7e,,Uncategorized;10,2025-04-07 13:25:38,,7936,-65,58.145189448919254,7.9897202680381065,36.41542853834329,8,,76,BT
51:1e:c0:4f:a8:6b,JBL WAVE BEAM-LE,Uncategorized,2025-04-07 13:25:39,,7936,-48,58.145184508153044,7.989709373126014,35.70707016744128,8,,,BLE
69:19:fe:02:30:30,,Misc,2025-04-07 13:25:39,,,-75,58.145184508153044,7.989709373126014,35.70707016744128,8,,76,BLE
7f:df:15:9f:ef:b7,,Misc,2025-04-07 13:25:39,,7936,-56,58.145184508153044,7.989709373126014,35.70707016744128,8,,76,BLE
52:e1:bf:7f:f8:19,,Misc,2025-04-07 13:25:39,,,-73,58.145184508153044,7.989709373126014,35.70707016744128,8,,76,BLE
2b:e0:73:51:b4:05,,Misc,2025-04-07 13:25:39,,,-71,58.145184508153044,7.989709373126014,35.70707016744128,8,,,BLE
76:5b:44:79:5a:00,,Misc,2025-04-07 13:25:39,,,-79,58.145184508153044,7.989709373126014,35.70707016744128,8,,76,BLE
6d:dd:71:3c:30:42,,Misc,2025-04-07 13:25:39,,7936,-52,58.145184508153044,7.989709373126014,35.70707016744128,8,,76,BLE
6f:cf:98:35:d9:e5,,Uncategorized;10,2025-04-07 13:25:41,,7936,-39,58.14517805605116,7.9897006614629555,36.10548693717503,8,,76,BT
7e:f4:e4:06:36:be,,Uncategorized;10,2025-04-07 13:25:41,,7936,-77,58.14517805605116,7.9897006614629555,36.10548693717503,8,,76,BT
52:14:74:6d:db:cb,,Uncategorized;10,2025-04-07 13:25:41,,7936,-38,58.14517805605116,7.9897006614629555,36.10548693717503,8,,,BLE
52:c5:ed:e7:94:76,,Uncategorized;10,2025-04-07 13:25:41,,7936,-33,58.14517805605116,7.9897006614629555,36.10548693717503,8,,76,BLE
51:1e:c0:4f:a8:6b,JBL WAVE BEAM-LE,Uncategorized,2025-04-07 13:25:41,,7936,-33,58.14517805605116,7.9897006614629555,36.10548693717503,8,,,BLE
74:5f:8e:f4:43:61,,Uncategorized;10,2025-04-07 13:25:41,,7936,-72,58.14517805605116,7.9897006614629555,36.10548693717503,8,,117,BLE
74:fa:bb:20:7d:9c,,Misc,2025-04-07 13:25:41,,,-85,58.14517805605116,7.9897006614629555,36.10548693717503,8,,,BLE
4c:fa:57:78:24:94,,Misc,2025-04-07 13:25:41,,,-72,58.14517805605116,7.9897006614629555,36.10548693717503,8,,76,BLE
22:ba:36:dd:48:ce,Audi_MMI_MIB3,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2025-04-07 13:25:41,6,2437,-78,58.14517805605116,7.9897006614629555,36.10548693717503,8,,,WIFI
72:67:cc:e7:34:27,JBL Live 770NC-LE,Uncategorized,2025-04-07 13:25:41,,7936,-78,58.14517805605116,7.9897006614629555,36.10548693717503,8,,,BLE
d0:43:c7:bb:be:0e,,Misc,2025-04-07 13:25:42,,,-83,58.14517541882236,7.98969962771451,36.18700178904759,6,,76,BLE
4b:19:3e:9e:03:de,,Uncategorized;10,2025-04-07 13:25:42,,7936,-69,58.14517541882236,7.98969962771451,36.18700178904759,6,,76,BT
22:9a:76:0e:1c:82,,Misc,2025-04-07 13:25:42,,,-75,58.14517541882236,7.98969962771451,36.18700178904759,6,,6,BLE
31:56:de:5e:9d:aa,,Misc,2025-04-07 13:25:42,,,-77,58.14517541882236,7.98969962771451,36.18700178904759,6,,,BLE
4f:a1:c7:78:4d:a9,,Uncategorized;10,2025-04-07 13:25:44,,7936,-57,58.14517004239698,7.989695522032646,36.55871277559302,6,,76,BLE
63:e5:3e:b8:8f:69,,Misc,2025-04-07 13:25:44,,,-70,58.14517004239698,7.989695522032646,36.55871277559302,6,,76,BLE
76:bb:86:6a:6b:59,,Misc,2025-04-07 13:25:44,,7936,-73,58.14517004239698,7.989695522032646,36.55871277559302,6,,76,BLE
32:9a:e3:73:98:48,,Misc,2025-04-07 13:25:44,,,-82,58.14517004239698,7.989695522032646,36.55871277559302,6,,,BLE
f8:2a:4e:ac:3d:01,,Misc,2025-04-07 13:25:44,,,-75,58.14517004239698,7.989695522032646,36.55871277559302,6,,76,BLE
